zip,lat,lon,urban,records_2020,records_2021
56553,46.4288271,-96.6182546,0,0,0
56554,46.8855365,-96.1160885,0,0,0
56556,47.6629524,-95.8799743,0,0,0
56557,47.317222,-95.7949598,0,0,0
56560,46.842681,-96.7289619,1,0,0
56565,46.0495856,-96.2976389,0,0,0
56566,47.2389077,-95.612901,0,0,0
56567,46.5498252,-95.3744168,0,0,0
56568,47.5349676,-96.7629064,0,0,0
56569,47.0737658,-95.8596657,0,0,0
56570,46.9179286,-95.3671363,0,0,0
56571,46.4338006,-95.5427018,0,0,0
56572,46.6021785,-96.0737143,0,0,0
56573,46.6187685,-95.5482765,1,0,0
56574,47.2021203,-96.7142889,0,0,0
56575,47.0424074,-95.4348411,0,0,0
56576,46.4631121,-95.6994141,0,0,0
56577,46.9741577,-95.8034542,0,0,0
56578,46.9408935,-95.641496,0,0,0
56579,46.4635315,-96.3386584,0,0,0
56580,46.7360624,-96.6040141,0,0,0
8038,39.470004,-75.4902912,0,0,0
8039,39.6856586,-75.2773093,0,0,0
8041,40.0385252,-74.6841008,1,0,0
8042,40.0153885,-74.6622884,0,0,0
8043,39.8485702,-74.9528435,1,0,0
8045,39.8672006,-75.0297695,1,0,0
21502,39.6436951,-78.7551408,1,0,0
21520,39.6247382,-79.3014792,0,0,0
8048,39.9588554,-74.8024782,1,0,0
8049,39.8544122,-75.0384669,1,0,0
21521,39.5513711,-79.0414767,1,0,0
21522,39.6102431,-79.2277527,0,0,0
68714,42.4306689,-99.4935461,0,0,0
68715,41.9638908,-97.6098973,0,0,0
68716,41.9270412,-96.8226639,0,0,0
68717,42.3833497,-97.2224482,0,0,0
68718,42.6699325,-97.6920853,0,0,0
68720,42.344997,-98.0146602,0,0,0
68722,42.9299355,-98.8690159,0,0,0
68723,42.2827525,-97.2082395,0,0,0
68724,42.6380062,-97.8940058,0,0,0
68725,42.1974137,-98.7779015,0,0,0
68726,42.1846609,-98.2101103,0,0,0
68728,42.3751315,-96.9471201,0,0,0
68729,42.4718722,-97.9050749,0,0,0
68730,42.7672628,-97.5346318,0,0,0
68731,42.4045784,-96.472928,1,0,0
68732,42.4938256,-96.978733,0,0,0
68733,42.2851287,-96.7251386,0,0,0
68734,42.4585081,-98.8039631,0,0,0
68735,42.1395199,-98.4660356,0,0,0
68736,42.7353698,-97.367806,0,0,0
68739,42.6259973,-97.2699523,0,0,0
68740,42.1523474,-97.2961698,0,0,0
68741,42.3430219,-96.5944777,0,0,0
68742,42.3524153,-98.5294123,0,0,0
68743,42.457419,-96.6244572,0,0,0
68745,42.4561965,-97.083883,0,0,0
68746,42.8096359,-98.4374415,0,0,0
68747,42.3911447,-97.4961248,0,0,0
68748,41.8369962,-97.4746235,0,0,0
68749,42.4530878,-97.4753508,0,0,0
43722,39.9191842,-81.5175719,0,0,0
49887,45.42934,-87.5506352,0,0,0
49891,46.2412774,-87.0225292,0,0,0
43723,39.9606015,-81.5394899,1,0,0
23005,37.7596963,-77.4818702,1,0,0
49892,45.8180696,-87.7858171,1,0,0
49893,45.2970384,-87.6051547,0,0,0
49894,45.786301,-87.0755041,1,0,0
23009,37.8209381,-77.1811656,0,0,0
23011,37.4773539,-76.8124505,0,0,0
23015,37.9298122,-77.6262479,0,0,0
23021,37.389825,-76.3776883,0,0,0
43724,39.7208939,-81.4986822,1,0,0
23022,37.7310042,-78.2631545,0,0,0
23023,37.7689581,-76.9637286,0,0,0
49895,46.1653117,-86.6658852,1,0,0
49896,45.688568,-87.3888653,0,0,0
49901,47.3077958,-88.3952078,0,0,0
49902,46.043004,-88.3798811,0,0,0
49903,46.3326243,-88.4452863,0,0,0
72471,35.8278742,-91.1101476,0,0,0
72473,35.7382756,-91.1713155,0,0,0
72476,36.0511804,-90.920214,1,0,0
72478,36.4478749,-91.0589812,0,0,0
72479,35.6336625,-90.9054645,0,0,0
72482,36.2775592,-91.3675182,0,0,0
72501,35.7911801,-91.6534003,1,0,0
72512,36.220421,-91.7463122,0,0,0
72513,36.2262854,-91.6583065,0,0,0
72515,36.2763772,-92.0564332,0,0,0
72517,36.1323105,-91.973275,0,0,0
72519,36.1341233,-92.1803085,0,0,0
72520,36.3909003,-91.7201935,0,0,0
72521,35.9496718,-91.5411175,0,0,0
72522,35.8108859,-91.4704279,0,0,0
72523,35.6277934,-91.8446564,0,0,0
72524,35.8402152,-91.3114377,0,0,0
72526,35.883601,-91.7789381,0,0,0
72527,35.7398586,-91.6849841,1,0,0
72528,36.2274873,-92.1383111,0,0,0
72529,36.2918216,-91.5642866,1,0,0
72530,35.6039724,-91.9447907,0,0,0
72531,36.3302252,-92.1398385,0,0,0
72532,36.1039563,-91.600598,0,0,0
72533,35.9765709,-92.2517468,0,0,0
72534,35.6010374,-91.7443886,0,0,0
72536,36.1438743,-91.7681658,0,0,0
72537,36.4461097,-92.2225374,0,0,0
72538,36.4455667,-92.1002925,0,0,0
72539,36.3321379,-91.7111266,0,0,0
72540,35.9194365,-91.9100547,0,0,0
72542,36.3003962,-91.465971,1,0,0
72543,35.4505386,-91.9872922,1,0,0
72544,36.4036458,-92.189682,0,0,0
72546,35.5789284,-91.9410379,0,0,0
72550,35.7101354,-91.783873,0,0,0
64426,40.5217098,-93.8595175,0,0,0
64427,40.1113621,-94.8331555,0,0,0
64428,40.4366101,-95.0938944,0,0,0
58654,46.8872586,-103.7949004,0,0,0
58655,46.7708148,-103.0308961,0,0,0
58656,46.9430369,-102.4583678,0,0,0
64429,39.7367442,-94.2258072,1,0,0
64430,39.8389903,-94.5655387,0,0,0
64431,40.5281929,-94.9962573,0,0,0
64432,40.2635863,-94.6685669,0,0,0
64433,40.238844,-94.6809008,0,0,0
64434,40.2618551,-94.7334993,0,0,0
64436,39.8577267,-94.6918594,0,0,0
64437,40.1223845,-95.3474852,0,0,0
64438,40.1585834,-94.4137659,0,0,0
64439,39.5244126,-94.7533725,0,0,0
64440,39.5771971,-94.9253879,0,0,0
64441,40.3929167,-94.2712999,0,0,0
58701,48.1448263,-101.3260158,1,0,0
58702,48.2321389,-101.2937883,1,0,0
64442,40.4898806,-94.0114743,0,0,0
64443,39.742886,-94.653163,0,0,0
64444,39.4854245,-94.648031,0,0,0
64445,40.5402433,-95.1491085,0,0,0
64446,40.3170921,-95.4140494,0,0,0
58703,48.3340729,-101.3066661,1,0,0
64448,39.596748,-94.8227647,0,0,0
24017,37.2976424,-79.9909726,1,0,0
54666,44.170133,-90.4496682,0,0,0
62863,38.4158489,-87.8598802,1,0,0
54667,43.6638027,-90.8599888,0,0,0
38363,35.6878387,-88.1107284,0,0,0
38365,35.05425,-88.2321274,0,0,0
38366,35.4790004,-88.7412732,1,0,0
44683,40.3647715,-81.3250713,1,0,0
54669,43.9111689,-91.0839454,1,0,0
38367,35.0530475,-88.623242,0,0,0
54670,43.8373693,-90.4858491,0,0,0
44685,40.9554046,-81.4243725,1,0,0
44687,40.5379224,-81.7199836,0,0,0
38368,35.5109129,-88.3481295,0,0,0
24019,37.3465226,-79.9535799,1,0,0
24020,37.358216,-79.9441791,1,0,0
44688,40.6839082,-81.2553825,1,0,0
44689,40.6452039,-81.6591493,0,0,0
4057,44.1015517,-70.6989193,0,0,0
4061,43.6335577,-70.7394793,0,0,0
4063,43.5003887,-70.3953259,1,0,0
4064,43.5250597,-70.3882518,1,0,0
4066,43.7656582,-69.966888,0,0,0
4068,43.8378976,-70.9465682,0,0,0
4069,43.9039141,-70.1820179,0,0,0
4071,43.9267455,-70.45076,1,0,0
4072,43.550411,-70.4663413,1,0,0
4073,43.4186435,-70.7477795,1,0,0
4074,43.5896271,-70.3661914,1,0,0
16682,40.2660608,-78.4578216,1,0,0
16683,40.6638672,-78.0655581,0,0,0
16685,40.2874848,-78.0826371,0,0,0
16686,40.6678658,-78.2507459,1,0,0
16689,40.1299845,-78.1289903,0,0,0
16691,40.0774934,-78.1459336,0,0,0
16692,40.7508742,-78.7105294,0,0,0
16693,40.4853342,-78.2207967,0,0,0
16694,40.1553011,-78.148799,0,0,0
16695,40.204653,-78.3369292,0,0,0
16699,40.4472109,-78.5605046,1,0,0
15003,40.6036396,-80.2164286,1,0,0
15004,40.3451023,-80.3812967,1,0,0
15005,40.6450796,-80.1866476,1,0,0
44632,40.9632195,-81.3128133,1,0,0
34470,29.1989081,-82.087429,1,0,0
62816,38.1897872,-88.9229712,0,0,0
54624,43.4615058,-91.131141,0,0,0
54625,44.1334176,-91.5250026,0,0,0
44633,40.6297587,-81.9352678,0,0,0
38311,35.4370983,-88.1042043,0,0,0
62817,37.9544744,-88.4761073,0,0,0
54626,43.2196461,-91.0540371,0,0,0
44634,40.8379914,-81.0413966,0,0,0
62818,38.3832736,-87.9653575,0,0,0
38313,35.6103388,-88.6198266,0,0,0
62819,37.9773113,-89.0165863,1,0,0
62820,38.2424017,-88.2374454,0,0,0
44637,40.4895596,-82.0390325,0,0,0
54627,44.1714536,-91.2267636,0,0,0
38315,35.2682994,-88.6156711,1,0,0
44638,40.6422551,-82.1455987,0,0,0
44640,40.9855432,-81.1507051,1,0,0
54628,43.3729938,-91.0261766,0,0,0
34471,29.1597675,-82.1302735,1,0,0
38316,36.0698677,-88.8168687,0,0,0
54629,44.1740536,-91.6393395,1,0,0
38317,36.0579365,-88.2638105,0,0,0
53827,43.045865,-90.8204729,0,0,0
62051,39.2016496,-89.4032753,1,0,0
62052,39.1105713,-90.3212166,1,0,0
62053,39.3192542,-90.6654198,0,0,0
62054,39.2043425,-90.3394267,0,0,0
53910,43.8866779,-89.8077484,0,0,0
46133,39.595055,-85.310832,0,0,0
46135,39.6545713,-86.8939963,1,0,0
46140,39.8019726,-85.7720706,1,0,0
46142,39.6218096,-86.1753191,1,0,0
46143,39.5958602,-86.1163194,1,0,0
46144,39.6551591,-85.6473541,0,0,0
46146,39.5856659,-85.5683339,0,0,0
46147,39.9711487,-86.6228267,0,0,0
46148,39.8113995,-85.5124656,1,0,0
46149,39.8831381,-86.5535055,0,0,0
46150,39.5454637,-85.6029076,0,0,0
46151,39.4572377,-86.4332879,1,0,0
46155,39.7435008,-85.4297413,0,0,0
46156,39.4893613,-85.4944498,0,0,0
46157,39.5536301,-86.5287312,0,0,0
22719,38.5348895,-78.2812517,0,0,0
22720,38.4749561,-77.6441067,0,0,0
22722,38.4662501,-78.2270591,0,0,0
22723,38.3346049,-78.3803613,0,0,0
49769,45.570812,-84.8617542,0,0,0
22724,38.6146452,-77.8939812,0,0,0
22726,38.3982004,-77.8165354,0,0,0
22727,38.4075939,-78.2952919,0,0,0
22728,38.5965444,-77.6756917,1,0,0
22729,38.3741942,-78.0177579,0,0,0
42404,37.4743417,-87.8382593,0,0,0
48749,44.0539351,-83.9009475,0,0,0
42406,37.7621391,-87.7382404,0,0,0
39530,30.3726503,-88.8415132,1,0,0
48750,44.4456489,-83.4719712,1,0,0
42408,37.1795371,-87.6926989,0,0,0
48754,43.7332589,-83.2310158,0,0,0
20812,38.9670408,-77.1438813,1,0,0
7407,40.9045259,-74.1195136,1,0,0
20814,39.0048389,-77.1030042,1,0,0
20815,38.9833856,-77.0793367,1,0,0
7410,40.9358333,-74.1175036,1,0,0
7416,41.1125579,-74.5997349,1,0,0
20816,38.9569499,-77.1200056,1,0,0
7417,41.0075259,-74.2056527,1,0,0
7418,41.2422163,-74.4861081,1,0,0
7419,41.1520773,-74.565125,1,0,0
7420,41.0322698,-74.3031638,1,0,0
20818,38.973486,-77.1623891,1,0,0
7421,41.1737402,-74.3526134,1,0,0
20832,39.1503487,-77.0782506,1,0,0
20833,39.2071747,-77.0546701,1,0,0
7422,41.1820572,-74.4443023,1,0,0
20837,39.116506,-77.407115,1,0,0
99335,46.6471743,-118.4396785,0,0,0
99336,46.2140523,-119.1757304,1,0,0
99337,46.0732228,-119.0907404,1,0,0
99338,46.1479406,-119.2735608,1,0,0
99341,46.9128728,-118.6530227,0,0,0
99343,46.5936091,-119.1800878,0,0,0
99344,46.8188304,-119.1773876,1,0,0
99345,45.9419533,-119.6900969,0,0,0
99346,46.0087223,-119.2931669,0,0,0
99347,46.4277345,-117.5653877,0,0,0
99348,46.3822391,-118.4708816,0,0,0
99349,46.7311474,-119.7005412,1,0,0
99350,46.1833494,-119.6962075,1,0,0
99352,46.2518426,-119.2902718,1,0,0
99353,46.3138081,-119.3877682,1,0,0
99354,46.3322532,-119.2991057,1,0,0
99356,45.8237504,-120.3197232,0,0,0
99357,46.8913099,-119.6616251,0,0,0
99359,46.5485144,-118.0947644,0,0,0
99360,46.0902571,-118.663028,0,0,0
99361,46.2365326,-118.1438152,0,0,0
99362,46.1010636,-118.3136238,1,0,0
99363,46.0604406,-118.883545,0,0,0
99371,46.8000132,-118.311494,0,0,0
99401,46.0872068,-117.249856,0,0,0
99402,46.1907725,-117.1274168,1,0,0
99403,46.3623669,-117.2825967,1,0,0
98002,47.3082862,-122.2168124,1,0,0
98004,47.6183371,-122.205341,1,0,0
83202,42.966657,-112.576195,1,0,0
98005,47.6145328,-122.1687977,1,0,0
83203,43.0424085,-112.4959809,0,0,0
98006,47.5576267,-122.1510048,1,0,0
98008,47.6056618,-122.0993535,1,0,0
98010,47.3119904,-122.000503,1,0,0
83204,42.8640251,-112.7371336,1,0,0
41659,37.5795917,-82.6219246,0,0,0
41660,37.414099,-82.6317264,0,0,0
41663,37.5672487,-82.6634499,0,0,0
41666,37.4390307,-82.807592,0,0,0
41667,37.3154606,-82.6907572,0,0,0
41669,37.3316337,-82.7155245,0,0,0
41701,37.2900661,-83.1905803,1,0,0
41712,37.3681999,-83.1276582,0,0,0
41713,37.2193878,-83.2764354,0,0,0
41714,37.1522036,-83.5325267,0,0,0
41719,37.3062902,-83.2574719,1,0,0
41721,37.3091105,-83.4733267,0,0,0
41722,37.3691843,-83.115979,0,0,0
41723,37.2617049,-83.3072534,1,0,0
41725,37.3391438,-83.0350618,0,0,0
41727,37.386763,-83.2923929,0,0,0
41729,37.2647619,-83.2156119,1,0,0
41731,37.0941344,-83.0793888,0,0,0
41735,37.0150097,-83.1028995,0,0,0
70753,30.9421854,-91.7321845,0,0,0
80832,39.0171771,-104.0128738,0,0,0
75481,33.3200289,-95.3735036,0,0,0
70754,30.4074104,-90.75046,1,0,0
80833,38.7632327,-103.9650896,0,0,0
70755,30.5933094,-91.5300331,1,0,0
80834,39.2647971,-102.8836403,0,0,0
70756,30.5468156,-91.6141538,1,0,0
80835,39.2187961,-104.0225586,0,0,0
70757,30.4893806,-91.5194889,1,0,0
80836,39.2980042,-102.5844444,0,0,0
70759,30.6973835,-91.5794546,1,0,0
70760,30.7072214,-91.4487875,1,0,0
80840,38.9946919,-104.8619476,1,0,0
70761,30.9749539,-91.0382789,0,0,0
80860,38.7058094,-105.0882779,0,0,0
70762,30.5783399,-91.4646532,1,0,0
54143,45.0761693,-87.6988328,1,0,0
54149,45.1965308,-88.4624449,0,0,0
54150,44.9976413,-88.8537577,0,0,0
62305,39.9281916,-91.3439326,1,0,0
62311,40.2098469,-90.9308916,0,0,0
54151,45.7254407,-87.9882173,1,0,0
62312,39.7072753,-91.0242026,0,0,0
62313,40.3177262,-91.2282886,0,0,0
54153,44.8980691,-87.9157398,1,0,0
62314,39.7679878,-90.8916977,0,0,0
62316,40.2354743,-91.0530249,0,0,0
62319,40.152446,-90.7313141,0,0,0
54154,44.8736904,-88.1820677,1,0,0
54155,44.5274953,-88.2005481,1,0,0
62320,40.0304541,-91.0829348,0,0,0
54156,45.6287083,-88.0244586,0,0,0
62321,40.409716,-91.0954316,1,0,0
62323,39.797566,-90.6873609,0,0,0
54157,45.0405753,-87.8214367,1,0,0
54159,45.1933546,-87.8388491,0,0,0
54160,44.1184813,-88.101704,0,0,0
62324,39.9982774,-90.9663278,0,0,0
62325,40.0456243,-91.162046,0,0,0
54161,45.1222132,-88.1624162,0,0,0
62326,40.4167365,-90.8090947,0,0,0
62330,40.5714375,-91.1257843,0,0,0
54162,44.6625399,-88.2709044,1,0,0
62334,40.3888463,-91.2336439,0,0,0
62336,40.4680655,-91.1713846,0,0,0
62338,39.9879738,-91.2380469,0,0,0
62339,40.1285045,-91.0381004,0,0,0
54165,44.5166252,-88.3220213,1,0,0
56581,47.4623326,-96.7618275,0,0,0
56583,46.0105704,-96.4109726,0,0,0
56584,47.2236644,-96.2374067,0,0,0
56585,47.0883252,-96.2463613,0,0,0
56586,46.3182692,-95.8308997,0,0,0
56587,46.6366283,-95.8565227,0,0,0
56588,46.2091359,-95.4969474,0,0,0
56589,47.1673253,-95.7456543,0,0,0
56590,46.0503991,-96.1533156,0,0,0
56591,47.0859701,-95.8423951,0,0,0
56592,47.5382007,-96.009471,0,0,0
56593,46.8035368,-95.3534668,0,0,0
56594,46.5482557,-96.6429798,0,0,0
56601,47.5074588,-94.8640191,1,0,0
56621,47.4190579,-95.4129275,0,0,0
56623,48.5974535,-94.600591,0,0,0
56626,47.3205379,-94.2461063,0,0,0
56627,48.2561998,-94.0709705,0,0,0
56628,47.6942104,-93.5900401,0,0,0
56629,48.5451639,-94.1016225,0,0,0
56630,47.7569738,-94.4980764,0,0,0
56633,47.3187836,-94.5011796,0,0,0
56634,47.6807254,-95.3981299,0,0,0
56636,47.4379352,-93.919202,0,0,0
56637,47.6281184,-93.8146379,0,0,0
56639,47.9185386,-93.5362331,0,0,0
56641,47.2223467,-94.2527638,0,0,0
56644,47.7970052,-95.4950885,0,0,0
56646,47.7737456,-95.6322692,0,0,0
56647,47.6899354,-94.618731,0,0,0
56649,48.587789,-93.4517685,1,0,0
56650,47.9980557,-94.5574781,0,0,0
56651,47.4544958,-95.6167229,0,0,0
56652,47.7334838,-95.2485178,0,0,0
56653,48.2712062,-93.5092977,0,0,0
56654,48.4312013,-93.9649318,0,0,0
56655,47.028918,-94.2313181,0,0,0
21523,39.481331,-79.0785096,1,0,0
21524,39.7076251,-78.8014058,1,0,0
21529,39.7039417,-78.7671714,1,0,0
21530,39.6796402,-78.5461225,0,0,0
8050,39.7121325,-74.231888,1,0,0
21531,39.6430455,-79.4280863,0,0,0
8051,39.7840248,-75.175979,1,0,0
8052,39.9523809,-74.9948958,1,0,0
21532,39.6490768,-78.9847322,1,0,0
8053,39.856677,-74.9008104,1,0,0
21536,39.6569596,-79.1655658,0,0,0
21538,39.4099317,-79.22429,0,0,0
21539,39.5991249,-79.0830784,1,0,0
21540,39.478153,-79.0624542,1,0,0
21541,39.5414708,-79.3800281,0,0,0
21542,39.5960953,-78.949987,0,0,0
21543,39.6537968,-78.9588565,1,0,0
21545,39.7040661,-78.8545206,1,0,0
26288,38.5149582,-80.3465973,0,0,0
26291,38.3945958,-80.1544074,0,0,0
68751,42.6904542,-96.9809164,0,0,0
68752,42.0287764,-97.7237259,0,0,0
68753,42.8831638,-99.4133298,0,0,0
68755,42.9265124,-99.1300158,0,0,0
68756,42.1835678,-97.9802856,0,0,0
68757,42.6532804,-96.9279269,0,0,0
68758,41.7924335,-97.7859463,0,0,0
68759,42.7041397,-99.3105404,0,0,0
68760,42.8062801,-98.3026839,0,0,0
68761,42.0499043,-97.96205,0,0,0
68763,42.5010426,-98.6082077,1,0,0
68764,42.4048816,-98.2316699,0,0,0
68765,42.3422997,-97.6137106,0,0,0
68766,42.4332335,-98.4030625,0,0,0
68767,42.1992484,-97.5536274,0,0,0
68768,41.9952211,-97.0664248,0,0,0
68769,42.3251577,-97.8113275,0,0,0
68770,42.561623,-96.764827,0,0,0
68771,42.3956242,-97.3599907,0,0,0
68773,42.3622112,-98.1192324,0,0,0
68774,42.8122218,-97.2748922,0,0,0
68776,42.4674222,-96.4470503,1,0,0
68777,42.8608419,-98.688027,0,0,0
68778,42.8530134,-99.7984845,0,0,0
68779,41.9558161,-97.1989773,0,0,0
68812,40.8877823,-99.2838423,0,0,0
68813,41.6991129,-99.8563905,0,0,0
68958,40.5188103,-99.4973572,0,0,0
68959,40.4835961,-98.917118,1,0,0
68960,40.0966507,-99.136253,0,0,0
68961,40.2089968,-98.0438018,0,0,0
68964,40.2380959,-97.9118781,0,0,0
68966,40.1599053,-99.4672719,0,0,0
23024,37.9277524,-77.7792737,0,0,0
23025,37.4151604,-76.3624159,0,0,0
23027,37.6464764,-78.1301745,0,0,0
49905,47.1218534,-88.7220622,1,0,0
49908,46.7682158,-88.5572156,0,0,0
23030,37.3459584,-77.0553137,0,0,0
49910,46.613364,-89.6084383,0,0,0
23032,37.6557823,-76.6692154,0,0,0
43725,40.0449869,-81.5893295,1,0,0
23035,37.4893379,-76.390866,0,0,0
43727,39.8613706,-81.7851414,0,0,0
49911,46.4894363,-90.0507204,0,0,0
43728,39.4801617,-81.8951317,0,0,0
23038,37.7534641,-78.1487887,0,0,0
23039,37.6565651,-77.812465,0,0,0
49912,46.4967163,-89.1942245,0,0,0
43730,39.6152869,-82.1022785,0,0,0
43731,39.7253425,-82.0611722,1,0,0
23040,37.5032175,-78.2478788,0,0,0
49913,47.2432153,-88.4584175,1,0,0
23043,37.5620832,-76.350276,0,0,0
49915,46.0651369,-88.6220323,1,0,0
72553,35.7002658,-91.4808453,0,0,0
72554,36.4386982,-91.5622114,1,0,0
72555,35.7814398,-91.8752637,0,0,0
72556,36.0138787,-91.9700096,0,0,0
72560,35.8509522,-92.0941318,0,0,0
72561,35.9490628,-91.8077278,0,0,0
72562,35.7354692,-91.4011188,0,0,0
72564,35.5958799,-91.4566106,0,0,0
72565,36.2171994,-91.9123141,0,0,0
72566,36.2166762,-92.0781189,0,0,0
72567,35.814566,-91.9259497,0,0,0
72568,35.5693962,-91.6249981,0,0,0
72569,35.97924,-91.50284,0,0,0
72571,35.6416821,-91.5511952,0,0,0
72572,35.8991424,-91.2910453,0,0,0
72573,36.0761646,-91.7973636,0,0,0
72576,36.3485071,-91.856063,0,0,0
72577,36.0271391,-91.7139448,0,0,0
72578,36.4531526,-91.8863544,0,0,0
72579,35.8488235,-91.4491939,0,0,0
72581,35.5509557,-91.9892443,0,0,0
72583,36.4147816,-91.9941227,0,0,0
72584,36.1409912,-91.8437098,0,0,0
72585,36.1832234,-92.008137,0,0,0
72587,36.225589,-91.8167576,0,0,0
72601,36.2380379,-93.085958,1,0,0
72611,36.24408,-93.3306349,0,0,0
72616,36.3292918,-93.5530178,1,0,0
72617,36.0199919,-92.3869132,0,0,0
72619,36.3735704,-92.5915038,0,0,0
72623,36.4476457,-92.3207897,0,0,0
72624,36.0577146,-93.3817847,0,0,0
72626,36.3221782,-92.5515343,0,0,0
72628,35.8398746,-93.2817616,0,0,0
72629,35.7385016,-92.5667945,0,0,0
72630,36.4787937,-92.9049055,0,0,0
72631,36.3767566,-93.8816146,0,0,0
72632,36.3732965,-93.7438538,0,0,0
72633,36.128875,-92.8727651,0,0,0
58704,48.4247223,-101.3209443,1,0,0
58705,48.4223416,-101.3339102,1,0,0
58707,48.2462251,-101.300511,1,0,0
64449,40.0412001,-94.9784754,0,0,0
64451,40.0015408,-95.1936658,0,0,0
58710,47.8680613,-100.2310911,0,0,0
64453,40.3450192,-94.4801609,0,0,0
58711,48.9295746,-101.2890899,0,0,0
64454,39.5965039,-94.592521,0,0,0
64455,40.180658,-95.005056,0,0,0
58712,47.9709728,-100.5316843,0,0,0
58713,48.5383783,-100.5817966,0,0,0
64456,40.4931297,-94.3910852,0,0,0
58716,47.8043256,-101.0678453,0,0,0
64457,40.162713,-94.6823548,0,0,0
64458,40.5149549,-94.145198,0,0,0
64459,39.9287288,-94.6450161,0,0,0
64461,40.5143542,-94.8072777,0,0,0
58718,48.3055591,-101.8035171,0,0,0
64463,40.0625984,-94.4825854,0,0,0
58721,48.8031095,-102.2706195,0,0,0
64465,39.5498984,-94.2876212,0,0,0
64466,40.1662202,-95.1062667,0,0,0
58722,48.2381732,-101.5014968,0,0,0
64467,40.4016576,-94.1629472,0,0,0
58723,47.745881,-100.5961545,0,0,0
58725,48.4954902,-101.6800092,0,0,0
64468,40.3435518,-94.8810279,1,0,0
58727,48.8398715,-102.7968286,0,0,0
64469,39.9186844,-94.3650083,0,0,0
58730,48.864883,-103.3166709,0,0,0
64470,40.1601395,-95.2291877,0,0,0
58731,48.4367479,-100.9840127,0,0,0
64471,40.2532014,-94.1928789,0,0,0
58733,48.1750092,-101.5878812,0,0,0
64473,39.9792607,-95.0762089,0,0,0
58734,48.5136865,-101.9352951,0,0,0
64474,39.7544275,-94.3796607,0,0,0
64475,40.435341,-94.6235475,0,0,0
97712,43.7894468,-120.4561555,0,0,0
97720,43.5868305,-118.8960858,1,0,0
97721,43.1782856,-119.4238244,0,0,0
97722,42.9480904,-118.7160441,0,0,0
97730,44.5022974,-121.6471764,0,0,0
97731,43.145997,-121.7974799,0,0,0
97732,43.3970692,-118.4434642,0,0,0
97733,43.373916,-122.020888,0,0,0
97734,44.5424378,-121.3361455,0,0,0
97735,43.4106905,-120.9261739,0,0,0
97736,42.7369044,-119.0092922,0,0,0
97737,43.4968796,-121.7436733,0,0,0
97738,43.5654981,-119.2125755,1,0,0
97739,43.6946585,-121.4609061,1,0,0
97741,44.6577246,-121.0544637,1,0,0
97750,44.6581412,-120.1966952,0,0,0
97751,44.1454996,-119.8691339,0,0,0
97752,44.1429198,-120.2543889,0,0,0
97753,44.2405115,-121.0181286,0,0,0
97754,44.159634,-120.5855041,1,0,0
97756,44.2833264,-121.2167238,1,0,0
97758,43.3387873,-119.8722248,0,0,0
97759,44.3441904,-121.6955021,0,0,0
97760,44.3845038,-121.2455759,1,0,0
97761,44.8384988,-121.261509,0,0,0
97801,45.6708061,-118.8235734,1,0,0
97810,45.7139792,-118.4579609,0,0,0
97812,45.5751573,-120.2498316,0,0,0
97813,45.8504058,-118.5280838,0,0,0
97814,44.8390948,-117.7579235,1,0,0
97817,44.7287746,-118.6059598,0,0,0
97818,45.7853667,-119.8901714,1,0,0
97819,44.4854232,-117.7602913,0,0,0
97820,44.1911752,-119.1929452,0,0,0
97823,45.2399344,-120.2167659,0,0,0
85017,33.508782,-112.1230681,1,0,0
85018,33.5059563,-111.985386,1,0,0
20838,39.2178051,-77.3907291,0,0,0
20839,39.188306,-77.4349709,0,0,0
7423,40.9995,-74.0965826,1,0,0
20841,39.1918529,-77.3275214,1,0,0
20842,39.1998791,-77.415266,1,0,0
7424,40.8828302,-74.2056882,1,0,0
7430,41.0820667,-74.1830614,1,0,0
20850,39.0909235,-77.1821877,1,0,0
7432,40.9958086,-74.1412624,1,0,0
7435,41.0355292,-74.4491264,1,0,0
41739,37.3315852,-83.1188575,0,0,0
41740,37.3566468,-83.0598578,0,0,0
41745,37.3402097,-83.433003,0,0,0
41746,37.213932,-83.0921087,0,0,0
41749,37.2073032,-83.4314066,0,0,0
41751,37.2107788,-83.1384591,1,0,0
41754,37.2988265,-83.319059,0,0,0
41759,37.2245784,-83.0229056,0,0,0
41760,37.2056353,-83.076973,0,0,0
41762,37.2641862,-83.4785164,0,0,0
41763,37.0669913,-83.1503547,0,0,0
41764,37.1166615,-83.2539981,0,0,0
41766,37.1798682,-83.4657306,0,0,0
41772,37.4266383,-83.0556591,0,0,0
41773,37.2318688,-83.0267074,0,0,0
41774,37.1543205,-83.1457749,1,0,0
41775,37.1008964,-83.3449531,0,0,0
41776,37.1682736,-83.2949402,0,0,0
41777,37.0514725,-83.2279155,0,0,0
41804,37.1515034,-83.0021541,0,0,0
41810,37.1851693,-82.6738726,0,0,0
41812,37.2511534,-82.7427439,0,0,0
41815,37.1604052,-82.7981425,0,0,0
41817,37.3474829,-82.9298094,0,0,0
41819,36.9871138,-83.107019,0,0,0
41821,37.0591061,-83.0147604,0,0,0
41822,37.3273397,-82.981932,0,0,0
41824,37.1915419,-82.8733205,0,0,0
41825,37.231031,-82.7056156,0,0,0
41826,37.1640277,-82.9128465,0,0,0
41828,37.288168,-82.7878737,0,0,0
41831,37.387165,-82.9533759,0,0,0
